CUSTOMER_ID,FULL_NAME,DOB,CITY,RISK_RATING,AML_SCORE,KYC_LEVEL
C07603,Dang Thanh Vy,1975-10-09,Ha Noi,MEDIUM,30,FULL
C07604,Ngo Hoang Linh,1996-09-28,Ha Noi,LOW,31,FULL
C07605,Nguyen Xuan Linh,1973-07-18,Nha Trang,LOW,49,PARTIAL
C07606,Huynh Thi Linh,1966-12-19,Dong Nai,LOW,12,FULL
C07607,Ngo Thi Dat,1983-11-07,Can Tho,LOW,60,PARTIAL
C07608,Le Gia Nhung,1968-01-23,Ho Chi Minh,LOW,10,FULL
C07609,Nguyen Minh Son,2005-12-12,Ho Chi Minh,MEDIUM,21,FULL
C07610,Do Quoc Son,1970-02-15,Can Tho,LOW,85,FULL
C07611,Tran Thi Khang,1975-01-26,Da Nang,LOW,8,FULL
C07612,Ho Khanh Anh,1995-08-28,Nha Trang,MEDIUM,16,FULL
C07613,Vo Xuan Nam,1991-04-06,Hue,LOW,15,FULL
C07614,Dang Huu Nhung,1996-10-12,Hai Phong,LOW,64,FULL
C07615,Ngo Xuan Nhung,1963-07-11,Ho Chi Minh,MEDIUM,45,FULL
C07616,Phan Gia Lan,1964-03-21,Vung Tau,HIGH,90,FULL
C07617,Phan Khanh Vy,1971-12-24,Nha Trang,HIGH,77,FULL
C07618,Huynh Van Hoang,2001-09-06,Hue,LOW,11,PARTIAL
C07619,Tran Thu Son,1975-06-07,Dong Nai,HIGH,48,FULL
C07620,Phan Tuan Phuc,1964-10-09,Can Tho,LOW,7,FULL
C07621,Do Minh An,1968-02-12,Hai Phong,MEDIUM,69,FULL
C07622,Vu Thi Phuc,1972-10-30,Hue,LOW,44,FULL
C07623,Huynh Minh Long,1986-03-19,Quang Ninh,LOW,75,PARTIAL
C07624,Tran Hoang Binh,1987-01-21,Hue,MEDIUM,42,FULL
C07625,Huynh Huu Binh,1985-02-08,Ho Chi Minh,LOW,21,FULL
C07626,Duong Tuan Bao,1970-01-06,Quang Ninh,HIGH,11,FULL
C07627,Nguyen Hoang Khoa,1967-02-22,Hai Phong,LOW,86,FULL
C07628,Duong Huu Long,2001-05-06,Vung Tau,LOW,49,PARTIAL
C07629,Vo Quoc Huy,1965-04-18,Ho Chi Minh,LOW,66,PARTIAL
C07630,Vo Tuan Khang,1986-01-12,Vung Tau,LOW,51,PARTIAL
C07631,Le Thu Bao,1970-06-05,Quang Ninh,MEDIUM,51,PARTIAL
C07632,Ho Gia Hoang,1979-08-07,Nha Trang,LOW,5,PARTIAL
C07633,Phan Van Trang,2001-08-07,Dong Nai,MEDIUM,72,FULL
C07634,Bui Thi Trang,2001-02-08,Vung Tau,MEDIUM,80,FULL
C07635,Phan Duc Khoa,1977-01-22,Hai Phong,LOW,22,FULL
C07636,Duong Quoc Nhung,1999-03-21,Quang Ninh,HIGH,79,PARTIAL
C07637,Phan Van Bao,1968-12-01,Quang Ninh,HIGH,52,FULL
C07638,Phan Hoang Vy,1967-06-25,Quang Ninh,LOW,5,FULL
C07639,Vu Gia Nhung,1980-10-25,Can Tho,LOW,59,FULL
C07640,Hoang Thanh Huy,1967-11-22,Hai Phong,LOW,85,PARTIAL
C07641,Ngo Minh Son,1977-01-14,Vung Tau,LOW,83,PARTIAL
C07642,Duong Xuan An,1985-10-14,Dong Nai,LOW,90,FULL
C07643,Bui Thi Tung,1983-04-02,Ho Chi Minh,LOW,94,FULL
C07644,Ho Hoang Kiet,2003-06-24,Nha Trang,LOW,20,FULL
C07645,Pham Quoc Long,1965-10-18,Ha Noi,LOW,78,FULL
C07646,Nguyen Thu Trang,1984-11-24,Ho Chi Minh,LOW,55,PARTIAL
C07647,Vu Khanh Long,1962-03-24,Ho Chi Minh,LOW,86,FULL
C07648,Bui Thu Trang,1965-01-10,Da Nang,MEDIUM,42,FULL
C07649,Vo Minh An,2003-10-13,Quang Ninh,MEDIUM,88,FULL
C07650,Vu Minh Tung,1983-10-21,Can Tho,LOW,45,FULL
C07651,Duong Thanh Lan,1983-03-14,Da Nang,HIGH,12,FULL
C07652,Vu Duc Long,1971-08-23,Nha Trang,LOW,24,FULL
C07653,Vu Van Long,2004-04-05,Da Nang,LOW,5,FULL
C07654,Pham Thanh Khoa,1962-04-26,Hai Phong,LOW,38,PARTIAL
C07655,Dang Huu Khang,1961-05-07,Ha Noi,HIGH,24,FULL
C07656,Do Thu Binh,1970-04-01,Dong Nai,LOW,35,FULL
C07657,Vu Xuan Kiet,1973-01-15,Hue,LOW,72,FULL
C07658,Vu Khanh Kiet,1976-06-16,Vung Tau,LOW,93,FULL
C07659,Phan Tuan Khoa,1981-03-22,Hai Phong,LOW,25,FULL
C07660,Tran Khanh Phuc,1969-02-09,Ho Chi Minh,LOW,10,FULL
C07661,Hoang Huu Kiet,1962-04-09,Dong Nai,LOW,5,FULL
C07662,Bui Duc Trang,1978-02-03,Ho Chi Minh,LOW,43,PARTIAL
C07663,Hoang Hai An,1979-02-01,Hue,LOW,69,FULL
C07664,Vu Gia Dat,1962-10-02,Quang Ninh,LOW,58,FULL
C07665,Vu Thu Linh,1960-01-23,Ha Noi,HIGH,79,FULL
C07666,Phan Quoc Son,1994-02-05,Ha Noi,LOW,59,FULL
C07667,Phan Huu Linh,1962-08-06,Ha Noi,LOW,10,FULL
C07668,Pham Van Anh,1966-08-27,Hai Phong,LOW,89,FULL
C07669,Dang Duc Kiet,1961-11-29,Ho Chi Minh,LOW,43,FULL
C07670,Tran Xuan Tung,1976-04-07,Dong Nai,LOW,45,FULL
C07671,Pham Quoc Tung,1985-04-19,Hai Phong,HIGH,40,FULL
C07672,Dang Thanh Linh,1975-01-29,Quang Ninh,LOW,77,FULL
C07673,Tran Huu Kiet,1961-04-09,Vung Tau,MEDIUM,26,FULL
C07674,Tran Khanh Phuc,1986-11-13,Vung Tau,LOW,31,PARTIAL
C07675,Duong Minh Huy,1982-03-22,Da Nang,LOW,61,FULL
C07676,Hoang Quoc Dat,1991-12-26,Nha Trang,HIGH,17,FULL
C07677,Vo Duc Trang,1987-04-17,Ha Noi,LOW,50,FULL
C07678,Hoang Tuan Lan,1987-05-05,Hue,LOW,89,FULL
C07679,Vu Minh Bao,1982-01-04,Da Nang,LOW,5,FULL
C07680,Tran Thanh Vy,1986-06-08,Hai Phong,MEDIUM,35,FULL
C07681,Ho Minh Linh,1972-06-22,Da Nang,LOW,33,FULL
C07682,Bui Thi Son,1978-09-04,Quang Ninh,MEDIUM,73,FULL
C07683,Huynh Quoc Tung,1989-03-19,Can Tho,LOW,69,FULL
C07684,Do Tuan Son,1972-01-30,Can Tho,LOW,7,FULL
C07685,Ngo Thanh Hoang,2001-10-02,Da Nang,LOW,81,PARTIAL
C07686,Vo Van Khang,1991-11-18,Dong Nai,MEDIUM,71,FULL
C07687,Le Hai Dat,1994-10-06,Ha Noi,LOW,75,FULL
C07688,Ho Huu Son,1998-09-10,Hue,MEDIUM,38,FULL
C07689,Tran Thanh Lan,1998-03-04,Hue,LOW,21,FULL
C07690,Duong Thu Long,1975-11-03,Ha Noi,LOW,20,FULL
C07691,Vo Quoc Tung,1966-04-22,Can Tho,LOW,78,PARTIAL
C07692,Hoang Van Nhung,1987-06-13,Ho Chi Minh,LOW,89,FULL
C07693,Pham Van Phuc,1979-01-17,Dong Nai,MEDIUM,36,FULL
C07694,Ho Khanh Dat,1987-09-10,Hue,LOW,47,FULL
C07695,Hoang Thi Son,2003-08-15,Ha Noi,LOW,22,PARTIAL
C07696,Tran Huu Son,1982-07-27,Vung Tau,LOW,81,PARTIAL
C07697,Tran Gia Binh,1999-06-24,Dong Nai,LOW,16,FULL
C07698,Ho Quoc Dat,1987-06-27,Can Tho,LOW,63,FULL
C07699,Tran Thi Trang,1997-03-28,Quang Ninh,MEDIUM,34,FULL
C07700,Ngo Quoc Tung,1965-07-25,Quang Ninh,LOW,81,FULL
C07701,Huynh Khanh Linh,1993-09-10,Ho Chi Minh,LOW,47,FULL
C07702,Dang Hai Trang,1998-01-21,Quang Ninh,MEDIUM,42,PARTIAL
C07703,Nguyen Minh Lan,1972-09-26,Vung Tau,LOW,6,FULL
C07704,Nguyen Thi An,1977-02-14,Vung Tau,LOW,83,PARTIAL
C07705,Pham Thu An,1992-11-25,Dong Nai,LOW,60,FULL
C07706,Pham Hai Trang,1973-03-20,Vung Tau,MEDIUM,16,FULL
C07707,Vu Thanh Nam,2001-10-12,Ho Chi Minh,LOW,11,FULL
C07708,Nguyen Quoc Lan,2002-11-23,Hue,LOW,27,FULL
C07709,Ngo Hoang An,1999-10-20,Hue,LOW,87,FULL
C07710,Do Ngoc Binh,1999-03-08,Hai Phong,MEDIUM,87,FULL
C07711,Do Huu Tung,1972-02-19,Hue,LOW,72,FULL
C07712,Nguyen Duc Anh,1999-04-13,Nha Trang,LOW,36,FULL
C07713,Bui Thanh Tung,1973-09-17,Hue,HIGH,46,FULL
C07714,Le Ngoc Trang,1996-10-07,Hue,LOW,71,FULL
C07715,Le Ngoc Linh,1962-03-01,Hue,LOW,14,FULL
C07716,Hoang Gia Linh,1977-02-09,Da Nang,LOW,84,FULL
C07717,Bui Thi Trang,1970-05-24,Vung Tau,LOW,25,FULL
C07718,Duong Gia Bao,1996-01-25,Hai Phong,LOW,56,FULL
C07719,Phan Van Bao,1976-10-12,Can Tho,LOW,46,FULL
C07720,Ho Van Huy,1979-10-14,Da Nang,LOW,90,FULL
C07721,Vu Thanh Linh,1976-05-28,Nha Trang,LOW,45,FULL
C07722,Nguyen Thanh Lan,1963-06-10,Quang Ninh,LOW,66,FULL
C07723,Hoang Hai Khoa,1980-12-18,Ho Chi Minh,LOW,60,FULL
C07724,Tran Hoang Nam,1966-02-05,Ha Noi,LOW,65,FULL
C07725,Le Khanh Binh,1964-08-04,Quang Ninh,LOW,67,FULL
C07726,Dang Thanh Nhung,1995-08-05,Can Tho,LOW,17,FULL
C07727,Nguyen Thanh Binh,1993-10-18,Nha Trang,LOW,32,FULL
C07728,Pham Thu Kiet,1978-10-20,Nha Trang,MEDIUM,59,FULL
C07729,Do Thanh Phuc,1983-04-25,Can Tho,MEDIUM,32,FULL
C07730,Le Hai Huy,1990-07-09,Hue,LOW,16,FULL
C07731,Tran Hai Khang,1975-02-08,Hai Phong,LOW,82,FULL
C07732,Ngo Quoc Hoang,1997-06-14,Nha Trang,LOW,5,FULL
C07733,Tran Hoang Son,1963-06-14,Ho Chi Minh,LOW,45,FULL
C07734,Vo Van Nhung,1987-12-14,Hai Phong,LOW,71,FULL
C07735,Tran Gia Huy,1970-04-09,Nha Trang,LOW,9,PARTIAL
C07736,Huynh Khanh Long,1978-05-28,Dong Nai,HIGH,46,FULL
C07737,Phan Thu Bao,1960-05-28,Hai Phong,LOW,57,FULL
C07738,Vo Hai Tung,1973-02-13,Can Tho,LOW,7,FULL
C07739,Pham Huu Phuc,1974-12-05,Da Nang,MEDIUM,82,FULL
C07740,Tran Huu Long,1998-11-30,Dong Nai,MEDIUM,61,FULL
C07741,Phan Xuan Son,1991-07-30,Hue,LOW,51,FULL
C07742,Hoang Xuan Bao,1999-05-23,Hai Phong,LOW,70,FULL
C07743,Duong Thi An,1967-02-18,Vung Tau,LOW,56,FULL
C07744,Nguyen Huu Nhung,1967-08-12,Ha Noi,LOW,28,FULL
C07745,Vo Thi Phuc,1965-12-02,Dong Nai,LOW,65,FULL
C07746,Huynh Thu Dat,1974-10-28,Ho Chi Minh,LOW,36,PARTIAL
C07747,Ho Thu Anh,1975-11-07,Can Tho,LOW,63,FULL
C07748,Nguyen Quoc Binh,1991-04-30,Dong Nai,LOW,60,FULL
C07749,Bui Minh Khang,1987-08-18,Da Nang,LOW,26,FULL
C07750,Nguyen Hai Phuc,1994-11-17,Hai Phong,LOW,27,FULL
C07751,Duong Duc Son,2003-03-02,Nha Trang,LOW,83,FULL
C07752,Hoang Khanh Vy,1994-08-07,Nha Trang,LOW,80,FULL
C07753,Vu Tuan Khang,2000-01-10,Ha Noi,LOW,78,PARTIAL
C07754,Duong Van Tung,2000-10-01,Vung Tau,LOW,91,FULL
C07755,Le Thanh Binh,1966-01-23,Vung Tau,LOW,18,FULL
C07756,Do Ngoc Vy,1984-08-11,Ho Chi Minh,MEDIUM,61,FULL
C07757,Duong Xuan Linh,2004-03-25,Dong Nai,MEDIUM,68,FULL
C07758,Vo Xuan Trang,1974-09-26,Hai Phong,LOW,19,FULL
C07759,Duong Quoc Anh,1982-07-13,Da Nang,LOW,74,FULL
C07760,Ngo Minh Anh,1968-02-19,Nha Trang,HIGH,31,PARTIAL
C07761,Vu Hoang Nhung,1963-11-08,Hue,LOW,52,FULL
C07762,Vo Hoang Nhung,1994-02-15,Quang Ninh,MEDIUM,70,FULL
C07763,Hoang Quoc Linh,1969-04-01,Can Tho,MEDIUM,5,FULL
C07764,Bui Thu Dat,1985-06-12,Ha Noi,HIGH,72,FULL
C07765,Vo Minh Anh,1981-11-14,Nha Trang,HIGH,74,FULL
C07766,Do Duc Khoa,1982-12-29,Hai Phong,LOW,52,PARTIAL
C07767,Le Thu Nam,1968-10-29,Quang Ninh,MEDIUM,64,FULL
C07768,Phan Hai Tung,1977-07-31,Hai Phong,LOW,25,FULL
C07769,Hoang Minh Tung,1987-11-08,Vung Tau,LOW,18,FULL
C07770,Bui Hai Khoa,1970-08-01,Quang Ninh,LOW,51,FULL
C07771,Vo Xuan Dat,1967-06-17,Ho Chi Minh,HIGH,10,PARTIAL
C07772,Phan Quoc Trang,1990-03-23,Hai Phong,LOW,93,FULL
C07773,Ngo Gia Linh,2002-07-25,Hue,LOW,82,FULL
C07774,Huynh Ngoc Nhung,1990-09-15,Nha Trang,LOW,92,PARTIAL
C07775,Pham Thi Hoang,1976-04-20,Hue,LOW,83,FULL
C07776,Le Van Nam,1997-03-16,Quang Ninh,LOW,58,PARTIAL
C07777,Huynh Thu Trang,1974-05-21,Nha Trang,LOW,9,FULL
C07778,Vo Thanh Linh,1987-11-09,Da Nang,LOW,43,FULL
C07779,Bui Huu Vy,1972-11-12,Dong Nai,LOW,68,FULL
C07780,Phan Duc Son,1983-10-28,Quang Ninh,LOW,35,FULL
C07781,Pham Thanh Huy,1962-08-27,Vung Tau,LOW,8,FULL
C07782,Phan Thi Kiet,1962-08-28,Nha Trang,LOW,72,PARTIAL
C07783,Ngo Thanh Phuc,1992-10-10,Da Nang,LOW,36,FULL
C07784,Ho Minh Anh,2001-11-21,Da Nang,LOW,63,FULL
C07785,Tran Thi Bao,1968-06-02,Quang Ninh,LOW,81,PARTIAL
C07786,Vo Huu Lan,1973-07-14,Vung Tau,MEDIUM,63,PARTIAL
C07787,Hoang Van Binh,1982-10-15,Vung Tau,MEDIUM,92,FULL
C07788,Le Tuan An,1992-05-13,Hue,LOW,86,FULL
C07789,Nguyen Duc Dat,1996-05-24,Ha Noi,HIGH,15,FULL
C07790,Pham Duc Vy,1996-01-07,Vung Tau,LOW,56,FULL
C07791,Hoang Hai Long,1960-06-13,Vung Tau,LOW,46,FULL
C07792,Vu Thi An,2000-01-13,Hue,LOW,34,FULL
C07793,Tran Thanh Phuc,1964-12-09,Vung Tau,MEDIUM,14,FULL
C07794,Duong Gia Khoa,1993-07-22,Quang Ninh,LOW,55,FULL
C07795,Duong Duc Hoang,1996-02-25,Ho Chi Minh,HIGH,29,FULL
C07796,Vu Gia Bao,1960-03-23,Vung Tau,LOW,86,FULL
C07797,Ho Duc Khoa,1979-09-22,Da Nang,HIGH,81,FULL
C07798,Pham Van Trang,1965-08-10,Nha Trang,LOW,81,FULL
C07799,Vo Gia Long,1998-07-09,Hai Phong,HIGH,38,FULL
C07800,Dang Duc Hoang,1967-11-07,Can Tho,MEDIUM,45,FULL
C07801,Bui Gia Hoang,1997-06-26,Nha Trang,LOW,25,FULL
C07802,Vu Minh Phuc,1984-03-03,Nha Trang,MEDIUM,91,FULL
C07803,Bui Duc Nhung,1965-02-25,Hue,LOW,82,FULL
C07804,Tran Tuan Linh,1982-11-04,Ha Noi,LOW,75,FULL
C07805,Tran Thi An,1966-03-23,Nha Trang,HIGH,58,FULL
C07806,Vu Xuan Huy,1985-04-18,Quang Ninh,MEDIUM,60,FULL
C07807,Tran Tuan Anh,1998-12-20,Vung Tau,LOW,50,FULL
C07808,Le Van Kiet,1988-01-02,Can Tho,LOW,30,FULL
C07809,Tran Quoc Trang,1998-07-19,Ha Noi,MEDIUM,66,PARTIAL
C07810,Vo Thanh Tung,1994-08-09,Quang Ninh,LOW,69,FULL
C07811,Huynh Van Kiet,1966-09-19,Ha Noi,MEDIUM,19,PARTIAL
C07812,Vo Hai Vy,1964-02-27,Hai Phong,LOW,93,PARTIAL
C07813,Dang Thanh Long,1960-09-18,Hue,LOW,20,PARTIAL
C07814,Huynh Huu Binh,1982-07-27,Hai Phong,HIGH,64,PARTIAL
C07815,Hoang Minh Bao,1986-03-01,Can Tho,LOW,78,FULL
C07816,Nguyen Hoang Lan,1967-10-11,Vung Tau,LOW,54,FULL
C07817,Do Quoc Hoang,1989-10-31,Vung Tau,MEDIUM,75,FULL
C07818,Dang Thu Anh,1977-07-21,Ha Noi,LOW,49,PARTIAL
C07819,Huynh Hoang Nam,1960-06-24,Can Tho,LOW,24,PARTIAL
C07820,Pham Thi Bao,2000-03-14,Da Nang,LOW,92,FULL
C07821,Hoang Hai Linh,1973-12-25,Can Tho,LOW,27,FULL
C07822,Tran Thu Linh,2000-04-03,Nha Trang,MEDIUM,6,PARTIAL
C07823,Phan Thu Hoang,1977-07-27,Hai Phong,MEDIUM,86,FULL
C07824,Pham Thanh Phuc,1997-10-15,Ho Chi Minh,LOW,77,PARTIAL
C07825,Do Hoang Tung,1984-05-29,Nha Trang,LOW,27,FULL
C07826,Vo Khanh An,1988-07-18,Hue,LOW,48,FULL
C07827,Ho Tuan Huy,1983-09-06,Dong Nai,HIGH,83,FULL
C07828,Do Minh Lan,1966-10-03,Ha Noi,MEDIUM,95,FULL
C07829,Ngo Duc Khoa,1974-04-27,Can Tho,LOW,53,PARTIAL
C07830,Nguyen Minh Linh,1983-03-03,Vung Tau,LOW,5,PARTIAL
C07831,Do Minh Tung,1973-12-11,Vung Tau,LOW,8,PARTIAL
C07832,Nguyen Thu Anh,2002-01-07,Ha Noi,LOW,44,FULL
C07833,Vu Thanh Khoa,1967-02-09,Ho Chi Minh,LOW,78,FULL
C07834,Do Quoc Dat,1967-08-22,Da Nang,HIGH,75,PARTIAL
C07835,Huynh Tuan Son,1975-09-25,Can Tho,LOW,32,PARTIAL
C07836,Do Hoang An,2001-01-29,Can Tho,MEDIUM,76,FULL
C07837,Bui Tuan Long,1961-09-24,Dong Nai,MEDIUM,46,FULL
C07838,Huynh Khanh Binh,1991-06-14,Nha Trang,LOW,89,FULL
C07839,Do Khanh Vy,1966-07-28,Hai Phong,LOW,44,PARTIAL
C07840,Huynh Khanh Khang,1960-02-08,Hue,LOW,24,FULL
C07841,Do Duc Khang,1981-02-15,Da Nang,LOW,59,FULL
C07842,Dang Huu Nam,1965-09-26,Nha Trang,MEDIUM,8,FULL
C07843,Do Gia Lan,1963-12-31,Ha Noi,LOW,70,FULL
C07844,Tran Gia Lan,1979-11-20,Ho Chi Minh,LOW,13,FULL
C07845,Vo Thu Trang,1992-01-15,Da Nang,LOW,23,FULL
C07846,Bui Gia Hoang,1993-05-17,Dong Nai,MEDIUM,71,FULL
C07847,Hoang Tuan Dat,1985-09-26,Quang Ninh,LOW,5,FULL
C07848,Phan Thanh An,1976-05-16,Dong Nai,LOW,58,FULL
C07849,Phan Van Lan,1968-10-06,Hue,LOW,34,FULL
C07850,Vo Thu Phuc,1994-12-16,Can Tho,HIGH,81,FULL
C07851,Ho Thi Kiet,1996-10-28,Ha Noi,LOW,94,FULL
C07852,Vo Xuan Tung,1966-05-03,Hue,MEDIUM,51,FULL
C07853,Bui Xuan Khoa,2005-06-02,Quang Ninh,LOW,60,FULL
C07854,Pham Thi Nam,1961-12-16,Hue,MEDIUM,94,FULL
C07855,Ngo Huu Lan,1978-02-07,Can Tho,LOW,73,FULL
C07856,Ho Xuan Binh,1967-03-20,Nha Trang,LOW,60,FULL
C07857,Dang Quoc Khang,1989-01-18,Da Nang,LOW,62,FULL
C07858,Bui Gia Son,1973-12-25,Ha Noi,LOW,6,FULL
C07859,Ngo Thu Vy,1997-07-04,Can Tho,HIGH,55,FULL
C07860,Do Khanh Bao,1995-12-07,Hue,LOW,66,FULL
C07861,Pham Thu Nam,1964-08-21,Dong Nai,LOW,40,FULL
C07862,Nguyen Xuan Huy,1990-01-15,Nha Trang,LOW,7,FULL
C07863,Do Khanh Tung,1979-03-25,Da Nang,LOW,25,PARTIAL
C07864,Ngo Gia Lan,2002-10-23,Vung Tau,LOW,16,FULL
C07865,Hoang Hai Nhung,2003-05-27,Can Tho,LOW,27,FULL
C07866,Duong Van Nam,1969-10-12,Hue,HIGH,78,FULL
C07867,Phan Quoc Anh,1985-01-16,Ha Noi,LOW,11,FULL
C07868,Huynh Huu Bao,2005-02-18,Nha Trang,LOW,5,FULL
C07869,Vu Quoc Son,2000-11-17,Dong Nai,MEDIUM,48,FULL
C07870,Pham Tuan Bao,1960-06-30,Nha Trang,MEDIUM,32,FULL
C07871,Vu Ngoc Linh,1966-06-30,Can Tho,LOW,44,FULL
C07872,Vu Khanh Dat,1973-06-18,Vung Tau,LOW,79,FULL
C07873,Ho Gia Son,1997-03-25,Ha Noi,LOW,58,FULL
C07874,Pham Van Long,1988-07-09,Dong Nai,LOW,16,PARTIAL
C07875,Le Huu Long,1964-07-20,Hai Phong,LOW,52,FULL
C07876,Do Khanh Kiet,1969-07-19,Hue,HIGH,57,FULL
C07877,Bui Gia An,1965-05-09,Quang Ninh,LOW,22,FULL
C07878,Nguyen Thanh Nhung,1987-07-28,Can Tho,MEDIUM,27,PARTIAL
C07879,Vu Tuan Nam,1994-02-05,Hai Phong,LOW,55,FULL
C07880,Le Thu Lan,1965-06-28,Hue,LOW,64,PARTIAL
C07881,Tran Hoang Long,1992-10-07,Vung Tau,HIGH,78,FULL
C07882,Vo Huu Tung,1978-01-17,Ha Noi,LOW,6,FULL
C07883,Vu Ngoc Vy,1978-05-19,Quang Ninh,LOW,67,PARTIAL
C07884,Le Gia Linh,1969-06-24,Vung Tau,MEDIUM,58,PARTIAL
C07885,Ho Thi Linh,1960-01-13,Ha Noi,LOW,75,FULL
C07886,Le Khanh Khang,1981-08-23,Hai Phong,MEDIUM,48,FULL
C07887,Huynh Hoang Kiet,1974-07-15,Vung Tau,LOW,56,PARTIAL
C07888,Huynh Thi Son,1962-02-23,Vung Tau,LOW,50,FULL
C07889,Duong Huu An,1974-03-03,Hue,MEDIUM,50,FULL
C07890,Dang Duc Dat,1969-04-01,Dong Nai,LOW,49,FULL
C07891,Vo Thanh Phuc,1996-11-10,Vung Tau,HIGH,94,PARTIAL
C07892,Pham Gia Lan,1992-12-14,Dong Nai,LOW,14,PARTIAL
C07893,Ngo Van Nhung,1989-05-07,Can Tho,MEDIUM,77,FULL
C07894,Ho Huu Vy,1997-05-27,Hue,LOW,6,FULL
C07895,Pham Van Son,1978-08-21,Ho Chi Minh,LOW,39,FULL
C07896,Vu Xuan Long,1989-11-21,Ho Chi Minh,HIGH,16,FULL
C07897,Pham Minh Son,1986-06-18,Hai Phong,LOW,47,FULL
C07898,Hoang Minh Nhung,1993-01-29,Hue,LOW,74,FULL
C07899,Dang Tuan Son,1966-02-10,Can Tho,LOW,62,FULL
C07900,Le Hai Lan,1982-07-25,Hue,LOW,60,FULL
C07901,Tran Thanh Tung,1968-06-10,Quang Ninh,LOW,89,FULL
C07902,Vo Xuan Bao,1974-02-27,Hai Phong,LOW,72,PARTIAL
C07903,Ngo Hai Kiet,1965-01-08,Ho Chi Minh,HIGH,18,FULL
C07904,Phan Huu Anh,1973-03-03,Da Nang,LOW,76,FULL
C07905,Dang Khanh Vy,1999-09-14,Hue,LOW,14,FULL
C07906,Dang Thi Nhung,2002-02-09,Dong Nai,LOW,17,FULL
C07907,Hoang Thu Lan,1965-04-03,Dong Nai,MEDIUM,17,PARTIAL
C07908,Hoang Tuan An,2005-11-22,Ha Noi,LOW,18,FULL
C07909,Huynh Gia Lan,1970-08-21,Dong Nai,LOW,39,FULL
C07910,Le Khanh Bao,1985-01-31,Dong Nai,MEDIUM,13,PARTIAL
C07911,Duong Xuan Trang,1988-03-22,Da Nang,LOW,90,PARTIAL
C07912,Tran Ngoc Anh,1970-01-07,Vung Tau,LOW,35,FULL
C07913,Tran Quoc Khoa,1976-02-23,Ho Chi Minh,LOW,34,FULL
C07914,Dang Van Son,1980-09-12,Can Tho,MEDIUM,94,FULL
C07915,Bui Duc Hoang,1972-04-22,Vung Tau,MEDIUM,77,FULL
C07916,Ngo Huu Khoa,2001-12-27,Hue,LOW,25,FULL
C07917,Huynh Hai An,1984-03-26,Ho Chi Minh,LOW,87,FULL
C07918,Vo Van Vy,1990-07-16,Ha Noi,MEDIUM,57,FULL
C07919,Nguyen Quoc Linh,2003-08-14,Quang Ninh,LOW,87,FULL
C07920,Bui Thi Khoa,1964-10-18,Ho Chi Minh,MEDIUM,32,FULL
C07921,Hoang Duc Trang,1987-05-12,Quang Ninh,MEDIUM,67,PARTIAL
C07922,Pham Ngoc Bao,1974-08-06,Hai Phong,MEDIUM,56,FULL
C07923,Ngo Van Binh,1993-02-05,Dong Nai,HIGH,8,FULL
C07924,Tran Gia Linh,1976-06-09,Can Tho,MEDIUM,90,FULL
C07925,Nguyen Hoang Huy,1989-07-18,Hue,LOW,49,FULL
C07926,Pham Tuan Hoang,2004-06-09,Dong Nai,LOW,79,FULL
C07927,Ho Xuan Binh,1976-07-01,Da Nang,LOW,57,FULL
C07928,Huynh Xuan Phuc,1994-12-26,Hai Phong,LOW,42,FULL
C07929,Hoang Xuan An,1967-04-09,Quang Ninh,MEDIUM,33,FULL
C07930,Phan Hai Nhung,1977-10-18,Dong Nai,LOW,19,FULL
C07931,Pham Van Hoang,1971-12-17,Ha Noi,MEDIUM,5,FULL
C07932,Do Xuan Son,1978-10-30,Can Tho,LOW,70,FULL
C07933,Bui Khanh Huy,1995-02-15,Hai Phong,LOW,87,FULL
C07934,Nguyen Khanh Nhung,1970-04-03,Nha Trang,MEDIUM,75,FULL
C07935,Do Huu Son,1975-08-15,Da Nang,LOW,54,FULL
C07936,Vu Huu Phuc,1972-12-19,Ho Chi Minh,LOW,12,FULL
C07937,Tran Thi Long,1997-05-25,Nha Trang,MEDIUM,56,FULL
C07938,Hoang Hoang Long,2005-10-16,Can Tho,HIGH,81,FULL
C07939,Vu Xuan Khang,1976-01-10,Quang Ninh,MEDIUM,78,PARTIAL
C07940,Hoang Huu Nhung,1964-01-25,Can Tho,MEDIUM,41,FULL
C07941,Do Ngoc Anh,2001-12-07,Da Nang,LOW,76,FULL
C07942,Hoang Van Dat,1986-05-20,Hai Phong,LOW,33,FULL
C07943,Hoang Hai Nam,1968-04-29,Ho Chi Minh,LOW,41,PARTIAL
C07944,Phan Ngoc Nam,1974-06-19,Can Tho,LOW,60,FULL
C07945,Dang Hoang Son,1997-08-21,Quang Ninh,LOW,13,FULL
C07946,Nguyen Van Nam,1986-01-22,Ha Noi,HIGH,57,FULL
C07947,Phan Duc Tung,1997-05-10,Da Nang,LOW,42,FULL
C07948,Vo Khanh Binh,1965-03-22,Dong Nai,MEDIUM,91,FULL
C07949,Nguyen Quoc Binh,1961-01-11,Quang Ninh,LOW,79,PARTIAL
C07950,Nguyen Duc Tung,1970-08-26,Can Tho,MEDIUM,59,FULL
C07951,Le Thanh Dat,1999-05-02,Quang Ninh,MEDIUM,86,FULL
C07952,Hoang Quoc Dat,1978-10-25,Nha Trang,LOW,23,PARTIAL
C07953,Le Hai Son,1992-08-11,Ha Noi,LOW,18,FULL
